Nombre,Precio,ImageUrl
"Tablet Fire HD 10 - Alexa 10"" HD 32GB - Blanco,""Bs.1,269."",""https://www.dismac.com.bo/media/catalog/product/b/0/b07kd6btcz.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Monitor 24"" Samsung Full HD,""Bs.2,559."",""https://www.dismac.com.bo/media/catalog/product/l/s/ls24a310nhlxzs.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Kit teclado y mouse inalámbrico Microsoft,Bs.599.,""https://www.dismac.com.bo/media/catalog/product/p/p/pp4-00004_2.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Kit teclado y mouse inalámbrico Microsoft,Bs.329.,""https://www.dismac.com.bo/media/catalog/product/p/y/py9-00004_2.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Teclado + Mouse inalámbrico Klip Xtreme Majestik Compact Duo,Bs.389.,""https://www.dismac.com.bo/media/catalog/product/k/b/kbk-510.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse optico  Xtech XTM-610 Letahal Haze,Bs.89.,""https://www.dismac.com.bo/media/catalog/product/x/t/xtm-610.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse Logitech M185 Bluetooth,Bs.159.,""https://www.dismac.com.bo/media/catalog/product/9/1/910-005459.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Protector de Pantalla para Tablet S6 Lite Transparente,Bs.99.,""https://www.dismac.com.bo/media/catalog/product/3/0/3000_galaxy_tab_s6_light_subcore_smapp_02.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse Logitech M190 negro con rojo,Bs.129.,""https://www.dismac.com.bo/media/catalog/product/9/1/910-005904.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Router Tenda AC5 1200MBPS,Bs.259.,""https://www.dismac.com.bo/media/catalog/product/a/c/ac5_1_.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mochila para laptop de 15.4"" color verde Klip Xtreme,Bs.179.,""https://www.dismac.com.bo/media/catalog/product/k/n/knb-406gn.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mochila para laptop de 15.6"" color azul Klip Xtreme,Bs.219.,""https://www.dismac.com.bo/media/catalog/product/k/n/knb-426bl.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse óptico 3D con cable Xtech,Bs.39.,""https://www.dismac.com.bo/media/catalog/product/x/t/xtm-185_1_.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Auricular estéreo Xtech color negro,Bs.39.,""https://www.dismac.com.bo/media/catalog/product/x/t/xts-220_1_.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Cámara cubo exterior Imou IP wifi 2MP,Bs.579.,""https://www.dismac.com.bo/media/catalog/product/d/h/dh-ipc-c26en-v2.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Notebook HP 245 G8 AMD Ryzen 5 3500U 8GB 1TB 14"" FreeDos,""Bs.5,959."",""https://www.dismac.com.bo/media/catalog/product/2/q/2q6e0lt_abm.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Notebook HP 14-CF2508LA Intel Celeron N4020 4GB 1TB 14"" Windows 10,""Bs.3,999."",""https://www.dismac.com.bo/media/catalog/product/4/8/482q5la_abm.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Mouse óptico M100 con cable Logitech,Bs.69.,""https://www.dismac.com.bo/media/catalog/product/9/1/910-001601.png?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Impresora Epson multifuncion L5290,""Bs.3,899."",""https://www.dismac.com.bo/media/catalog/product/c/1/c11cj65303.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Consola Nintendo Switch de 32GB,""Bs.3,599."",""https://www.dismac.com.bo/media/catalog/product/h/a/hadskabaa_1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Sistema WiFi Tenda Malla/Mesh ara Todo el Hogar AC1200,Bs.559.,""https://www.dismac.com.bo/media/catalog/product/m/w/mw3_2pk_1.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
"Tablet Ipad Apple 10,2"" Wi-fi 64gb Space Gray,""Bs.4,319."",""https://www.dismac.com.bo/media/catalog/product/m/k/mk2k3ll_a_2.jpg?width=240&height=300&canvas=240:300&quality=80&bg-color=255,255,255&fit=bounds"""
